time,ax,ay,az,wx,wy,wz,Unnamed: 10
10:36:55:130,7.485,-2.9295,-2.2287,-0.1659,0.1075,-3.5511,
10:36:55:159,7.485,-2.9295,-2.2287,-0.1659,0.1075,-3.5511,
10:36:55:160,7.485,-2.9295,-2.2287,-0.1659,0.1075,-3.5511,
10:36:55:161,7.485,-2.9295,-2.2287,-0.1659,0.1075,-3.5511,
10:36:55:161,7.485,-2.9295,-2.2287,-0.1659,0.1075,-3.5511,
10:36:55:205,7.485,-2.9295,-2.2287,-0.1334,0.8654,-1.9401,
10:36:55:207,1.3473,-0.2455,-0.2404,-0.1334,0.8654,-1.9401,
10:36:55:231,0.7286,-0.249,-0.1234,-0.1334,0.8654,-1.9401,
10:36:55:233,0.7286,-0.249,-0.1234,-0.1957,0.3792,-1.0108,
10:36:55:233,0.7286,-0.249,-0.1234,-0.1957,0.3792,-1.0108,
10:36:55:234,0.7286,-0.249,-0.1234,-0.1957,0.3792,-1.0108,
10:36:55:234,0.7286,-0.249,-0.1234,-0.1957,0.3792,-1.0108,
10:36:55:235,0.7286,-0.249,-0.1234,-0.1957,0.3792,-1.0108,
10:36:55:283,0.7286,-0.249,-0.1234,0.0812,0.3421,-0.5437,
10:36:55:285,0.0121,-0.1595,-0.745,0.0812,0.3421,-0.5437,
10:36:55:318,0.0121,-0.1595,-0.745,0.0812,0.3421,-0.5437,
10:36:55:321,0.0121,-0.1595,-0.745,0.0812,0.3421,-0.5437,
10:36:55:323,0.0121,-0.1595,-0.745,0.0812,0.3421,-0.5437,
10:36:55:325,0.0121,-0.1595,-0.745,0.0812,0.3421,-0.5437,
10:36:55:363,-0.0704,-0.129,-0.3954,0.0812,0.3421,-0.5437,
10:36:55:366,-0.0704,-0.129,-0.3954,0.1419,0.2635,-0.4948,
10:36:55:409,-0.0704,-0.129,-0.3954,0.1378,0.3433,-0.5078,
10:36:55:414,-0.0704,-0.129,-0.3954,0.1378,0.3433,-0.5078,
10:36:55:416,-0.0704,-0.129,-0.3954,0.1378,0.3433,-0.5078,
10:36:55:417,-0.0704,-0.129,-0.3954,0.1378,0.3433,-0.5078,
10:36:55:418,-0.0704,-0.129,-0.3954,0.1378,0.3433,-0.5078,
10:36:55:420,-0.0704,-0.129,-0.3954,0.1378,0.3433,-0.5078,
10:36:55:422,-0.1676,-0.2431,-0.3538,0.1378,0.3433,-0.5078,
10:36:55:457,-0.1676,-0.2431,-0.3538,0.1118,0.3568,-0.9147,
10:36:55:461,-0.6321,-0.6022,-0.7135,0.1118,0.3568,-0.9147,
10:36:55:491,-0.6321,-0.6022,-0.7135,0.1118,0.3568,-0.9147,
10:36:55:493,-0.6321,-0.6022,-0.7135,0.1118,0.3568,-0.9147,
10:36:55:494,-0.6321,-0.6022,-0.7135,0.1118,0.3568,-0.9147,
10:36:55:495,-0.6321,-0.6022,-0.7135,0.1118,0.3568,-0.9147,
10:36:55:536,-2.0292,-2.2045,-0.4118,0.1118,0.3568,-0.9147,
10:36:55:539,-2.0292,-2.2045,-0.4118,0.3085,0.4834,-1.2107,
10:36:55:562,-2.0292,-2.2045,-0.4118,0.3085,0.4834,-1.2107,
10:36:55:566,-2.0292,-2.2045,-0.4118,0.3085,0.4834,-1.2107,
10:36:55:568,-2.0292,-2.2045,-0.4118,0.3085,0.4834,-1.2107,
10:36:55:570,-2.0292,-2.2045,-0.4118,0.3085,0.4834,-1.2107,
10:36:55:614,-2.0292,-2.2045,-0.4118,0.6416,0.3221,-2.3286,
10:36:55:618,-3.7334,-4.6083,-4.1177,0.6416,0.3221,-2.3286,
10:36:55:651,-3.7334,-4.6083,-4.1177,0.8961,0.9224,-2.8087,
10:36:55:655,-3.7334,-4.6083,-4.1177,0.8961,0.9224,-2.8087,
10:36:55:657,-3.7334,-4.6083,-4.1177,0.8961,0.9224,-2.8087,
10:36:55:658,-3.7334,-4.6083,-4.1177,0.8961,0.9224,-2.8087,
10:36:55:661,-3.7334,-4.6083,-4.1177,0.8961,0.9224,-2.8087,
10:36:55:663,-5.1775,-5.1188,-4.7258,0.8961,0.9224,-2.8087,
10:36:55:691,-5.1775,-5.1188,-4.7258,0.2914,2.0704,-3.1785,
10:36:55:693,-8.9887,-12.0969,-7.8373,0.2914,2.0704,-3.1785,
10:36:55:735,-8.9887,-12.0969,-7.8373,0.2914,2.0704,-3.1785,
10:36:55:738,-8.9887,-12.0969,-7.8373,0.2914,2.0704,-3.1785,
10:36:55:740,-8.9887,-12.0969,-7.8373,0.2914,2.0704,-3.1785,
10:36:55:741,-8.9887,-12.0969,-7.8373,0.2914,2.0704,-3.1785,
10:36:55:742,-8.9887,-12.0969,-7.8373,0.2914,2.0704,-3.1785,
10:36:55:789,-8.9887,-12.0969,-7.8373,0.166,2.5029,-1.4388,
10:36:55:794,-1.0142,3.4642,-1.1685,0.166,2.5029,-1.4388,
10:36:55:823,-1.0142,3.4642,-1.1685,-0.429,0.2057,-0.268,
10:36:55:825,-1.0142,3.4642,-1.1685,-0.429,0.2057,-0.268,
10:36:55:827,-1.0142,3.4642,-1.1685,-0.429,0.2057,-0.268,
10:36:55:829,-1.0142,3.4642,-1.1685,-0.429,0.2057,-0.268,
10:36:55:830,-1.0142,3.4642,-1.1685,-0.429,0.2057,-0.268,
10:36:55:832,-1.0995,3.3113,-1.057,-0.429,0.2057,-0.268,
10:36:55:865,-9.0597,4.2697,-0.0654,-0.429,0.2057,-0.268,
10:36:55:868,-9.0597,4.2697,-0.0654,-0.7153,-2.8507,1.2718,
10:36:55:892,-9.0597,4.2697,-0.0654,-0.7153,-2.8507,1.2718,
10:36:55:899,-9.0597,4.2697,-0.0654,-0.7153,-2.8507,1.2718,
10:36:55:902,-9.0597,4.2697,-0.0654,-0.7153,-2.8507,1.2718,
10:36:55:904,-9.0597,4.2697,-0.0654,-0.7153,-2.8507,1.2718,
10:36:55:944,-9.0597,4.2697,-0.0654,-0.4453,-1.9946,3.8118,
10:36:55:947,-5.1556,3.1216,0.8559,-0.4453,-1.9946,3.8118,
10:36:55:976,-5.1556,3.1216,0.8559,-0.4453,-1.9946,3.8118,
10:36:55:981,-5.1556,3.1216,0.8559,-0.4453,-1.9946,3.8118,
10:36:55:985,-5.1556,3.1216,0.8559,-0.4453,-1.9946,3.8118,
10:36:55:987,-5.1556,3.1216,0.8559,-0.4453,-1.9946,3.8118,
10:36:56:021,-5.1556,3.1216,0.8559,-0.4783,-0.8051,5.6085,
10:36:56:025,-0.6648,-8.2418,-0.1226,-0.4783,-0.8051,5.6085,
10:36:56:063,-0.6648,-8.2418,-0.1226,-0.8375,-0.7583,6.8372,
10:36:56:067,-0.6648,-8.2418,-0.1226,-0.8375,-0.7583,6.8372,
10:36:56:068,-0.6648,-8.2418,-0.1226,-0.8375,-0.7583,6.8372,
10:36:56:070,-0.6648,-8.2418,-0.1226,-0.8375,-0.7583,6.8372,
10:36:56:071,-0.6648,-8.2418,-0.1226,-0.8375,-0.7583,6.8372,
10:36:56:073,-0.6648,-8.2418,-0.1226,-0.8375,-0.7583,6.8372,
10:36:56:075,3.0765,-8.5427,0.2907,-0.8375,-0.7583,6.8372,
10:36:56:118,3.0765,-8.5427,0.2907,-0.8819,-1.6041,5.3927,
10:36:56:122,18.0125,-18.1733,-1.0776,-0.8819,-1.6041,5.3927,
10:36:56:155,18.0125,-18.1733,-1.0776,-0.8819,-1.6041,5.3927,
10:36:56:158,18.0125,-18.1733,-1.0776,-0.8819,-1.6041,5.3927,
10:36:56:161,18.0125,-18.1733,-1.0776,-0.8819,-1.6041,5.3927,
10:36:56:165,18.0125,-18.1733,-1.0776,-0.8819,-1.6041,5.3927,
10:36:56:199,18.0125,-18.1733,-1.0776,-0.271,-0.6471,-1.3647,
10:36:56:201,-1.5517,-4.9452,2.4272,-0.271,-0.6471,-1.3647,
10:36:56:222,-1.5517,-4.9452,2.4272,-0.1309,0.1491,-2.7025,
10:36:56:224,-2.8857,-4.2598,2.4805,-0.1309,0.1491,-2.7025,
10:36:56:227,-2.8857,-4.2598,2.4805,-0.1309,0.1491,-2.7025,
10:36:56:229,-2.8857,-4.2598,2.4805,-0.1309,0.1491,-2.7025,
10:36:56:230,-2.8857,-4.2598,2.4805,-0.1309,0.1491,-2.7025,
10:36:56:230,-2.8857,-4.2598,2.4805,-0.1309,0.1491,-2.7025,
10:36:56:273,-2.8857,-4.2598,2.4805,-0.1289,0.0114,-3.5454,
10:36:56:275,8.517,-4.875,0.2871,-0.1289,0.0114,-3.5454,
10:36:56:309,8.517,-4.875,0.2871,-0.1289,0.0114,-3.5454,
10:36:56:311,8.517,-4.875,0.2871,-0.1289,0.0114,-3.5454,
10:36:56:312,8.517,-4.875,0.2871,-0.1289,0.0114,-3.5454,
10:36:56:313,8.517,-4.875,0.2871,-0.1289,0.0114,-3.5454,
10:36:56:351,8.517,-4.875,0.2871,-0.1386,0.9566,-1.7552,
10:36:56:353,1.7175,0.7882,0.225,-0.1386,0.9566,-1.7552,
10:36:56:396,1.7175,0.7882,0.225,-0.0112,0.2659,-0.9823,
10:36:56:399,0.7884,0.1709,0.1414,-0.0112,0.2659,-0.9823,
10:36:56:400,0.7884,0.1709,0.1414,-0.0112,0.2659,-0.9823,
10:36:56:401,0.7884,0.1709,0.1414,-0.0112,0.2659,-0.9823,
10:36:56:402,0.7884,0.1709,0.1414,-0.0112,0.2659,-0.9823,
10:36:56:404,0.7884,0.1709,0.1414,-0.0112,0.2659,-0.9823,
10:36:56:405,0.7884,0.1709,0.1414,-0.0112,0.2659,-0.9823,
10:36:56:448,0.7884,0.1709,0.1414,0.1354,0.2659,-0.3633,
10:36:56:451,0.0014,0.2718,-0.5056,0.1354,0.2659,-0.3633,
10:36:56:485,0.0014,0.2718,-0.5056,0.1354,0.2659,-0.3633,
10:36:56:488,0.0014,0.2718,-0.5056,0.1354,0.2659,-0.3633,
10:36:56:489,0.0014,0.2718,-0.5056,0.1354,0.2659,-0.3633,
10:36:56:491,0.0014,0.2718,-0.5056,0.1354,0.2659,-0.3633,
10:36:56:526,0.0014,0.2718,-0.5056,0.1199,0.2822,-0.4052,
10:36:56:528,-0.1626,0.176,-0.336,0.1199,0.2822,-0.4052,
10:36:56:555,-0.1626,0.176,-0.336,0.1199,0.2822,-0.4052,
10:36:56:557,-0.1626,0.176,-0.336,0.1199,0.2822,-0.4052,
10:36:56:559,-0.1626,0.176,-0.336,0.1199,0.2822,-0.4052,
10:36:56:561,-0.1626,0.176,-0.336,0.1199,0.2822,-0.4052,
10:36:56:604,-0.1626,0.176,-0.336,0.1036,0.3657,-0.4366,
10:36:56:607,-0.0491,-0.3928,0.3472,0.1036,0.3657,-0.4366,
10:36:56:640,-0.0491,-0.3928,0.3472,0.0967,0.3116,-0.7811,
10:36:56:644,-0.0491,-0.3928,0.3472,0.0967,0.3116,-0.7811,
10:36:56:646,-0.0491,-0.3928,0.3472,0.0967,0.3116,-0.7811,
10:36:56:648,-0.0491,-0.3928,0.3472,0.0967,0.3116,-0.7811,
10:36:56:650,-0.0491,-0.3928,0.3472,0.0967,0.3116,-0.7811,
10:36:56:651,-0.5265,-0.4414,0.2607,0.0967,0.3116,-0.7811,
10:36:56:683,-0.5265,-0.4414,0.2607,0.4103,0.4386,-1.4701,
10:36:56:687,-2.7474,-2.7249,-1.0154,0.4103,0.4386,-1.4701,
10:36:56:728,-2.7474,-2.7249,-1.0154,0.4103,0.4386,-1.4701,
10:36:56:730,-2.7474,-2.7249,-1.0154,0.4103,0.4386,-1.4701,
10:36:56:732,-2.7474,-2.7249,-1.0154,0.4103,0.4386,-1.4701,
10:36:56:734,-2.7474,-2.7249,-1.0154,0.4103,0.4386,-1.4701,
10:36:56:735,-2.7474,-2.7249,-1.0154,0.4103,0.4386,-1.4701,
10:36:56:779,-4.7987,-5.7207,-3.6797,0.4103,0.4386,-1.4701,
10:36:56:783,-4.7987,-5.7207,-3.6797,0.765,0.4227,-2.5632,
10:36:56:815,-4.7987,-5.7207,-3.6797,0.9303,1.249,-2.8531,
10:36:56:819,-4.7987,-5.7207,-3.6797,0.9303,1.249,-2.8531,
10:36:56:821,-4.7987,-5.7207,-3.6797,0.9303,1.249,-2.8531,
10:36:56:823,-4.7987,-5.7207,-3.6797,0.9303,1.249,-2.8531,
10:36:56:824,-4.7987,-5.7207,-3.6797,0.9303,1.249,-2.8531,
10:36:56:827,-6.2676,-6.3256,-4.4357,0.9303,1.249,-2.8531,
10:36:56:857,-6.2676,-6.3256,-4.4357,0.2983,2.1099,-3.2473,
10:36:56:861,-10.9258,-15.0818,-7.8806,0.2983,2.1099,-3.2473,
10:36:56:892,-10.9258,-15.0818,-7.8806,0.2983,2.1099,-3.2473,
10:36:56:896,-10.9258,-15.0818,-7.8806,0.2983,2.1099,-3.2473,
10:36:56:898,-10.9258,-15.0818,-7.8806,0.2983,2.1099,-3.2473,
10:36:56:900,-10.9258,-15.0818,-7.8806,0.2983,2.1099,-3.2473,
10:36:56:933,-10.9258,-15.0818,-7.8806,-0.0291,1.7076,-1.3211,
10:36:56:936,-8.5101,-1.4974,-4.1544,-0.0291,1.7076,-1.3211,
10:36:56:980,-8.5101,-1.4974,-4.1544,-0.0291,1.7076,-1.3211,
10:36:56:985,-8.5101,-1.4974,-4.1544,-0.0291,1.7076,-1.3211,
10:36:56:987,-8.5101,-1.4974,-4.1544,-0.0291,1.7076,-1.3211,
10:36:56:989,-8.5101,-1.4974,-4.1544,-0.0291,1.7076,-1.3211,
10:36:57:011,-8.5101,-1.4974,-4.1544,-0.3203,-0.1474,0.7994,
10:36:57:016,-8.7531,4.7296,-1.2886,-0.3203,-0.1474,0.7994,
10:36:57:059,-8.7531,4.7296,-1.2886,-0.574,-2.5155,2.0203,
10:36:57:062,-8.7531,4.7296,-1.2886,-0.574,-2.5155,2.0203,
10:36:57:064,-8.7531,4.7296,-1.2886,-0.574,-2.5155,2.0203,
10:36:57:065,-8.7531,4.7296,-1.2886,-0.574,-2.5155,2.0203,
10:36:57:067,-8.7531,4.7296,-1.2886,-0.574,-2.5155,2.0203,
10:36:57:068,-8.7531,4.7296,-1.2886,-0.574,-2.5155,2.0203,
10:36:57:070,-7.6311,5.3677,-0.1034,-0.574,-2.5155,2.0203,
10:36:57:107,-7.6311,5.3677,-0.1034,-0.2335,-2.4626,4.0447,
10:36:57:109,-4.2531,3.1378,0.4196,-0.2335,-2.4626,4.0447,
10:36:57:145,-4.2531,3.1378,0.4196,-0.2335,-2.4626,4.0447,
10:36:57:147,-4.2531,3.1378,0.4196,-0.2335,-2.4626,4.0447,
10:36:57:148,-4.2531,3.1378,0.4196,-0.2335,-2.4626,4.0447,
10:36:57:150,-4.2531,3.1378,0.4196,-0.2335,-2.4626,4.0447,
10:36:57:187,-4.2531,3.1378,0.4196,-0.1953,-1.4836,5.6207,
10:36:57:191,1.9438,-9.3607,-2.4544,-0.1953,-1.4836,5.6207,
10:36:57:215,1.9438,-9.3607,-2.4544,-0.6119,-0.9773,6.6885,
10:36:57:219,1.9438,-9.3607,-2.4544,-0.6119,-0.9773,6.6885,
10:36:57:221,1.9438,-9.3607,-2.4544,-0.6119,-0.9773,6.6885,
10:36:57:223,1.9438,-9.3607,-2.4544,-0.6119,-0.9773,6.6885,
10:36:57:224,1.9438,-9.3607,-2.4544,-0.6119,-0.9773,6.6885,
10:36:57:227,5.6828,-9.9807,-2.1709,-0.6119,-0.9773,6.6885,
10:36:57:264,5.6828,-9.9807,-2.1709,-0.7507,-0.3201,4.7993,
10:36:57:268,19.8374,-16.0604,-2.3242,-0.7507,-0.3201,4.7993,
10:36:57:306,19.8374,-16.0604,-2.3242,-0.7507,-0.3201,4.7993,
10:36:57:309,19.8374,-16.0604,-2.3242,-0.7507,-0.3201,4.7993,
10:36:57:311,19.8374,-16.0604,-2.3242,-0.7507,-0.3201,4.7993,
10:36:57:312,19.8374,-16.0604,-2.3242,-0.7507,-0.3201,4.7993,
10:36:57:341,19.8374,-16.0604,-2.3242,-0.2897,-0.4129,-1.6412,
10:36:57:343,23.1066,-7.3046,1.4813,-0.2897,-0.4129,-1.6412,
10:36:57:372,23.1066,-7.3046,1.4813,-0.2897,-0.4129,-1.6412,
10:36:57:376,23.1066,-7.3046,1.4813,-0.2897,-0.4129,-1.6412,
10:36:57:377,23.1066,-7.3046,1.4813,-0.2897,-0.4129,-1.6412,
10:36:57:380,23.1066,-7.3046,1.4813,-0.2897,-0.4129,-1.6412,
10:36:57:419,23.1066,-7.3046,1.4813,-0.0487,-0.36,-2.8829,
10:36:57:422,9.4642,-4.4619,-1.2146,-0.0487,-0.36,-2.8829,
10:36:57:460,9.4642,-4.4619,-1.2146,-0.2433,0.2611,-3.2669,
10:36:57:464,9.4642,-4.4619,-1.2146,-0.2433,0.2611,-3.2669,
10:36:57:466,9.4642,-4.4619,-1.2146,-0.2433,0.2611,-3.2669,
10:36:57:468,9.4642,-4.4619,-1.2146,-0.2433,0.2611,-3.2669,
10:36:57:469,9.4642,-4.4619,-1.2146,-0.2433,0.2611,-3.2669,
10:36:57:470,9.4642,-4.4619,-1.2146,-0.2433,0.2611,-3.2669,
10:36:57:471,7.4995,-4.0413,-1.0371,-0.2433,0.2611,-3.2669,
10:36:57:515,7.4995,-4.0413,-1.0371,-0.1167,0.744,-1.7353,
10:36:57:518,1.3871,0.5923,0.472,-0.1167,0.744,-1.7353,
10:36:57:544,1.3871,0.5923,0.472,-0.1167,0.744,-1.7353,
10:36:57:547,1.3871,0.5923,0.472,-0.1167,0.744,-1.7353,
10:36:57:549,1.3871,0.5923,0.472,-0.1167,0.744,-1.7353,
10:36:57:550,1.3871,0.5923,0.472,-0.1167,0.744,-1.7353,
10:36:57:594,1.3871,0.5923,0.472,-0.0487,0.2916,-1.0193,
10:36:57:596,-0.1342,0.2054,-0.2662,-0.0487,0.2916,-1.0193,
10:36:57:631,-0.1342,0.2054,-0.2662,0.0931,0.3193,-0.6214,
10:36:57:634,-0.5298,0.184,-0.331,0.0931,0.3193,-0.6214,
10:36:57:636,-0.5298,0.184,-0.331,0.0931,0.3193,-0.6214,
10:36:57:637,-0.5298,0.184,-0.331,0.0931,0.3193,-0.6214,
10:36:57:638,-0.5298,0.184,-0.331,0.0931,0.3193,-0.6214,
10:36:57:639,-0.5298,0.184,-0.331,0.0931,0.3193,-0.6214,
10:36:57:671,-0.5298,0.184,-0.331,0.1122,0.2891,-0.6463,
10:36:57:674,-0.8274,0.1174,-0.3904,0.1122,0.2891,-0.6463,
10:36:57:719,-0.8274,0.1174,-0.3904,0.1122,0.2891,-0.6463,
10:36:57:722,-0.8274,0.1174,-0.3904,0.1122,0.2891,-0.6463,
10:36:57:724,-0.8274,0.1174,-0.3904,0.1122,0.2891,-0.6463,
10:36:57:726,-0.8274,0.1174,-0.3904,0.1122,0.2891,-0.6463,
10:36:57:729,-0.8274,0.1174,-0.3904,0.1122,0.2891,-0.6463,
10:36:57:769,-0.8274,0.1174,-0.3904,0.1387,0.3022,-0.5359,
10:36:57:773,-0.4575,-0.3172,0.3167,0.1387,0.3022,-0.5359,
10:36:57:806,-0.4575,-0.3172,0.3167,0.146,0.3197,-0.6357,
10:36:57:810,-0.8469,-0.3654,0.1934,0.146,0.3197,-0.6357,
10:36:57:812,-0.8469,-0.3654,0.1934,0.146,0.3197,-0.6357,
10:36:57:814,-0.8469,-0.3654,0.1934,0.146,0.3197,-0.6357,
10:36:57:818,-0.8469,-0.3654,0.1934,0.146,0.3197,-0.6357,
10:36:57:820,-0.8469,-0.3654,0.1934,0.146,0.3197,-0.6357,
10:36:57:848,-0.8469,-0.3654,0.1934,0.3724,0.4952,-1.2771,
10:36:57:850,-2.8681,-2.2954,-1.28,0.3724,0.4952,-1.2771,
10:36:57:874,-2.8681,-2.2954,-1.28,0.3724,0.4952,-1.2771,
10:36:57:876,-2.8681,-2.2954,-1.28,0.3724,0.4952,-1.2771,
10:36:57:878,-2.8681,-2.2954,-1.28,0.3724,0.4952,-1.2771,
10:36:57:880,-2.8681,-2.2954,-1.28,0.3724,0.4952,-1.2771,
10:36:57:925,-2.8681,-2.2954,-1.28,0.7552,0.4134,-2.3612,
10:36:57:929,-3.7146,-3.8564,-1.1349,0.7552,0.4134,-2.3612,
10:36:57:963,-3.7146,-3.8564,-1.1349,0.7552,0.4134,-2.3612,
10:36:57:968,-3.7146,-3.8564,-1.1349,0.7552,0.4134,-2.3612,
10:36:57:970,-3.7146,-3.8564,-1.1349,0.7552,0.4134,-2.3612,
10:36:57:972,-3.7146,-3.8564,-1.1349,0.7552,0.4134,-2.3612,
10:36:58:001,-3.7146,-3.8564,-1.1349,0.8904,1.2466,-2.6772,
10:36:58:003,-9.4181,-12.6799,-7.7395,0.8904,1.2466,-2.6772,
10:36:58:047,-9.4181,-12.6799,-7.7395,0.1146,2.4357,-3.0686,
10:36:58:050,-10.7665,-13.5731,-8.5573,0.1146,2.4357,-3.0686,
10:36:58:052,-10.7665,-13.5731,-8.5573,0.1146,2.4357,-3.0686,
10:36:58:053,-10.7665,-13.5731,-8.5573,0.1146,2.4357,-3.0686,
10:36:58:054,-10.7665,-13.5731,-8.5573,0.1146,2.4357,-3.0686,
10:36:58:055,-10.7665,-13.5731,-8.5573,0.1146,2.4357,-3.0686,
10:36:58:056,-10.7665,-13.5731,-8.5573,0.1146,2.4357,-3.0686,
10:36:58:099,-10.7665,-13.5731,-8.5573,0.0116,2.3156,-1.2759,
10:36:58:102,-10.0364,-3.0925,-3.0356,0.0116,2.3156,-1.2759,
10:36:58:136,-10.0364,-3.0925,-3.0356,0.0116,2.3156,-1.2759,
10:36:58:139,-10.0364,-3.0925,-3.0356,0.0116,2.3156,-1.2759,
10:36:58:141,-10.0364,-3.0925,-3.0356,0.0116,2.3156,-1.2759,
10:36:58:143,-10.0364,-3.0925,-3.0356,0.0116,2.3156,-1.2759,
10:36:58:177,-9.6845,4.6501,-1.7685,0.0116,2.3156,-1.2759,
10:36:58:181,-9.6845,4.6501,-1.7685,-0.4025,-0.3392,0.2745,
10:36:58:221,-9.6845,4.6501,-1.7685,-0.6192,-2.7945,1.5837,
10:36:58:224,-9.6845,4.6501,-1.7685,-0.6192,-2.7945,1.5837,
10:36:58:227,-9.6845,4.6501,-1.7685,-0.6192,-2.7945,1.5837,
10:36:58:228,-9.6845,4.6501,-1.7685,-0.6192,-2.7945,1.5837,
10:36:58:231,-9.6845,4.6501,-1.7685,-0.6192,-2.7945,1.5837,
10:36:58:232,-8.7619,5.1588,-0.4121,-0.6192,-2.7945,1.5837,
10:36:58:254,-4.5293,3.4872,0.2346,-0.6192,-2.7945,1.5837,
10:36:58:256,-4.5293,3.4872,0.2346,-0.2401,-2.3864,3.835,
10:36:58:293,-4.5293,3.4872,0.2346,-0.2401,-2.3864,3.835,
10:36:58:297,-4.5293,3.4872,0.2346,-0.2401,-2.3864,3.835,
10:36:58:299,-4.5293,3.4872,0.2346,-0.2401,-2.3864,3.835,
10:36:58:301,-4.5293,3.4872,0.2346,-0.2401,-2.3864,3.835,
10:36:58:302,-4.5293,3.4872,0.2346,-0.2401,-2.3864,3.835,
10:36:58:352,-4.5293,3.4872,0.2346,-0.2401,-2.3864,3.835,
10:36:58:355,-4.5293,3.4872,0.2346,-0.2401,-2.3864,3.835,
10:36:58:357,-4.5293,3.4872,0.2346,-0.2401,-2.3864,3.835,
10:36:58:360,-4.5293,3.4872,0.2346,-0.2396,-1.3272,5.5051,
10:36:58:363,0.5513,-7.9468,-2.15,-0.2396,-1.3272,5.5051,
10:36:58:410,0.5513,-7.9468,-2.15,-0.2396,-1.3272,5.5051,
10:36:58:414,0.5513,-7.9468,-2.15,-0.2396,-1.3272,5.5051,
10:36:58:416,0.5513,-7.9468,-2.15,-0.2396,-1.3272,5.5051,
10:36:58:417,0.5513,-7.9468,-2.15,-0.8631,-0.8971,6.658,
10:36:58:420,15.3862,-15.9518,-1.5216,-0.8631,-0.8971,6.658,
10:36:58:469,15.3862,-15.9518,-1.5216,-0.8631,-0.8971,6.658,
10:36:58:473,15.3862,-15.9518,-1.5216,-0.8631,-0.8971,6.658,
10:36:58:474,15.3862,-15.9518,-1.5216,-0.8631,-0.8971,6.658,
10:36:58:476,15.3862,-15.9518,-1.5216,-0.9018,-1.023,5.1838,
10:36:58:477,28.6217,-8.0121,2.2904,-0.9018,-1.023,5.1838,
10:36:58:526,28.6217,-8.0121,2.2904,-0.9018,-1.023,5.1838,
10:36:58:530,28.6217,-8.0121,2.2904,-0.9018,-1.023,5.1838,
10:36:58:531,28.6217,-8.0121,2.2904,-0.9018,-1.023,5.1838,
10:36:58:533,28.6217,-8.0121,2.2904,-0.2918,-0.4284,-1.7222,
10:36:58:534,-4.2517,-5.0085,4.229,-0.2918,-0.4284,-1.7222,
10:36:58:583,-4.2517,-5.0085,4.229,-0.2918,-0.4284,-1.7222,
10:36:58:586,-4.2517,-5.0085,4.229,-0.2918,-0.4284,-1.7222,
10:36:58:587,-4.2517,-5.0085,4.229,-0.2918,-0.4284,-1.7222,
10:36:58:588,-4.2517,-5.0085,4.229,-0.1236,-0.1844,-2.812,
10:36:58:590,10.7349,-4.9921,-0.1404,-0.1236,-0.1844,-2.812,
10:36:58:642,10.7349,-4.9921,-0.1404,-0.1236,-0.1844,-2.812,
10:36:58:644,10.7349,-4.9921,-0.1404,-0.1236,-0.1844,-2.812,
10:36:58:645,10.7349,-4.9921,-0.1404,-0.1236,-0.1844,-2.812,
10:36:58:646,10.7349,-4.9921,-0.1404,-0.1867,0.0135,-3.1382,
10:36:58:647,1.9243,0.6072,-0.3289,-0.1867,0.0135,-3.1382,
10:36:58:700,1.9243,0.6072,-0.3289,-0.1867,0.0135,-3.1382,
10:36:58:702,1.9243,0.6072,-0.3289,-0.1867,0.0135,-3.1382,
10:36:58:703,1.9243,0.6072,-0.3289,-0.1867,0.0135,-3.1382,
10:36:58:704,1.9243,0.6072,-0.3289,-0.0022,0.9399,-1.6697,
10:36:58:705,0.818,0.1852,0.6349,-0.0022,0.9399,-1.6697,
10:36:58:759,0.818,0.1852,0.6349,-0.0022,0.9399,-1.6697,
10:36:58:762,0.818,0.1852,0.6349,-0.0022,0.9399,-1.6697,
10:36:58:764,0.818,0.1852,0.6349,-0.0022,0.9399,-1.6697,
10:36:58:766,0.818,0.1852,0.6349,-0.078,0.2761,-1.0283,
10:36:58:767,-0.0097,0.2231,-0.4082,-0.078,0.2761,-1.0283,
10:36:58:818,-0.0097,0.2231,-0.4082,-0.078,0.2761,-1.0283,
10:36:58:821,-0.0097,0.2231,-0.4082,-0.078,0.2761,-1.0283,
10:36:58:824,-0.0097,0.2231,-0.4082,-0.078,0.2761,-1.0283,
10:36:58:826,-0.0944,0.2027,-0.2014,-0.078,0.2761,-1.0283,
10:36:58:828,-0.0944,0.2027,-0.2014,0.032,0.27,-0.5253,
10:36:58:875,-0.0944,0.2027,-0.2014,0.032,0.27,-0.5253,
10:36:58:878,-0.0944,0.2027,-0.2014,0.032,0.27,-0.5253,
10:36:58:879,-0.0944,0.2027,-0.2014,0.032,0.27,-0.5253,
10:36:58:880,-0.0944,0.2027,-0.2014,0.1053,0.3392,-0.3771,
10:36:58:881,-0.3881,-0.022,-0.2089,0.1053,0.3392,-0.3771,
10:36:58:933,-0.3881,-0.022,-0.2089,0.1053,0.3392,-0.3771,
10:36:58:937,-0.3881,-0.022,-0.2089,0.1053,0.3392,-0.3771,
10:36:58:938,-0.3881,-0.022,-0.2089,0.1053,0.3392,-0.3771,
10:36:58:940,-0.3881,-0.022,-0.2089,0.1053,0.4537,-0.3466,
10:36:58:942,-0.9996,-1.0067,0.2078,0.1053,0.4537,-0.3466,
10:36:58:992,-0.9996,-1.0067,0.2078,0.1053,0.4537,-0.3466,
